,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,length
44,196.314328305133,190.77306361012646,190.46689016168767,193.50779788525074,193.57570957827878,234.39059963474025,228.5677289095792,246.8451363699777,243.66218164369658,206.56369362868273,204.87296026403254,317.0932669206099,317.68949949586545,386.54191604217925,383.9495795609115,448.9563826036144,442.08869161234276,0.0
45,199.69981207785668,193.9184482376297,194.0389357975551,198.48564753594337,198.8338941846575,237.3010625467672,232.64399818321328,257.00169887790435,249.7957506551371,218.6428477299678,211.95416294444692,321.0886502451711,323.111758046336,389.1367083958217,385.7721819691844,450.480501150156,444.64865900014905,0.0
46,207.43029387585528,199.26907583955048,199.81312564131503,202.7044592337175,203.52044356333747,248.73122762704824,243.09968487628095,270.4167306763785,264.15760803222656,228.41448167082552,218.57431270549824,327.7195477919145,326.6106846301587,389.2551540771088,382.83851893846094,450.38984956369774,445.52898089916675,0.0
47,211.94640474195606,206.02823954743224,203.85230702858468,211.10579681396484,208.62039043376973,244.47956813465467,245.17186447861909,279.5907547938359,272.6021475977712,242.7104505068296,229.12964046775522,331.6901513508388,329.20363039784615,389.075066132979,388.4339570379877,450.2069361457577,439.91200885525,0.0
48,219.54496683393205,212.83075689340566,212.7358038518336,214.89376325731155,217.34570837640143,247.87987993909167,249.8826759635628,283.65909531828646,273.1312145381779,246.81993080714307,246.9361212435481,339.1717777685686,333.191137809258,383.97195394937097,388.7459825788226,450.6631115133112,439.1306923209847,0.0
49,223.19209406282994,217.08500468266476,216.06450544084822,221.13624138027043,220.83609291175745,256.1452100431764,259.00445209849966,289.5025475179994,288.78553093253794,260.2018958748161,255.24500507503362,331.0906546456473,335.23453799161047,388.2059615246661,389.8674615141633,443.6898989987064,438.5564917031821,0.0
50,228.0274627363527,220.44591752584878,220.22991378586013,225.4412948620784,225.99831774946932,268.66534706214804,263.84533503148464,299.6422417876008,292.32801689730064,267.0220246748491,261.9714803324117,335.7858198091581,337.55252169324206,391.55878443532174,389.9299779124074,443.9122704840326,440.79324301187097,0.0
51,232.01454110579058,226.53539586996104,224.34867904209472,231.86581636404063,229.86344235903258,266.97584715137236,265.43147779439954,303.797995183375,302.3345968816188,274.77124102703937,267.7360466610302,338.901188887559,340.7154539033964,384.6997014330579,388.1823464926187,446.4136398674606,441.2734369550433,0.0
52,239.3712873830424,232.35279204628685,230.93943080654392,233.37067289476272,235.69749091507552,276.5848144927582,272.91528369854024,306.11448810626933,307.6538325223056,276.708921655432,270.86558031106927,341.427880274785,343.000489321622,388.83420136687045,386.78645458469146,446.72172042920994,442.09842548122657,0.0
53,242.96248541249858,235.51123653758657,235.67826729316215,238.18100924306103,242.68704079962396,269.2700454414665,275.6144212004426,306.6965231709666,300.8562720657943,278.0127437641094,271.8734258243016,343.63289250955955,352.4281138630657,388.1349144477349,386.61111218588695,451.2784242506151,443.11239980722405,0.0
54,244.72839726410902,237.29859931747635,237.46537592503933,240.1704257122882,241.9769037667807,279.5571497384604,276.25770526737364,307.8123740654487,303.39669346499755,279.6540189222856,280.1172424663197,352.4071453144024,352.47763527213755,391.5595261462323,388.97236960274836,446.2017374410258,442.4385872134915,0.0
55,245.52718221057546,238.75980057654442,238.04515977339312,241.71359204626702,242.44602956400288,280.456402989177,277.2747447521656,307.19055881747954,305.5863163687966,281.38690641328884,281.23238977209314,352.1849316683683,352.3892024647106,392.0791177130365,389.7027455119344,446.33769057633043,442.27504831784734,0.0
56,245.25427899422584,238.78534445824562,237.84716175128887,242.13270686508773,242.5060352474064,280.6636974780591,277.76742739491647,307.43638482031884,305.4307082287677,281.0198136862222,280.1638057262867,350.84610802786693,352.6796347878196,392.48337289884495,389.5099194018872,446.0129215190937,442.38734629247097,0.0
57,244.01016845950832,237.1280981039072,237.0816665996205,239.7201576976033,244.48595260025618,278.5605129885983,276.67468658050933,304.8698711147556,302.01922929441776,277.79116415048577,282.5940466050978,352.6135242016285,352.65108995313767,391.18936090345505,385.99563023951146,446.17027659230416,442.5018279335716,0.0
58,242.45886336983025,234.6779313520952,235.67037399093826,237.08400609895781,242.13411237047865,276.9124353582209,274.19705111020573,302.0129652147169,298.15728303983616,270.18581028727743,278.9913908475405,342.8013108488801,344.99248271793516,389.8497902015587,384.526114327567,450.41953237954675,442.4637759567855,0.0
59,235.93097335022765,231.0327579696457,228.79668316283784,231.98743220738004,234.93339491509772,275.92646948083654,263.89974945861024,298.5667730058943,301.87731571940634,268.23440700382383,263.30264408557446,337.1728620157613,340.9682214910334,388.69820944055334,386.06489092343816,444.51597735169645,441.8272903491924,0.0
60,230.37356156188173,224.49130274761808,222.40855130901585,230.0220036320872,228.12800937503962,262.3112815757851,264.6054546182806,296.0787806696706,297.458826114605,251.3704972205224,264.2361451186143,333.60280074082414,337.28630833811576,388.916846287715,385.9693847755333,444.6958837137594,442.2292207494959,0.0
61,224.2968339865858,218.39286105663746,216.8974387676685,223.8812440293176,222.02304154557066,264.9575175000476,261.40678351266047,288.3427867022428,289.63762367545786,249.85383283937134,250.56182265591312,330.7623462429294,336.1451342694171,389.6569099178562,385.02179926091975,444.5340502850421,442.0642532744965,0.0
62,221.08453162304767,215.35243554548785,214.4862101666339,218.8968696718092,221.98741684950792,257.6100596638469,254.21944962538683,278.1912319133808,277.99155450796155,245.58668101917615,248.7698442471492,331.82512100021563,334.1691334712041,388.8784879956927,378.957979332317,442.56948146572364,441.8173244030445,0.0
63,210.20658904236632,204.00529727688084,204.09806949442083,212.45595746226124,210.12700058577897,245.69545703739314,245.9323725607488,272.6501986268279,277.0377631001658,234.01633725847518,225.86288645360378,330.3805336642575,331.04711240297786,383.2854125530689,380.5778253821584,448.94278261259007,439.706158328366,0.0
64,206.39770922722755,198.38660538661017,198.8466116174475,203.4676489953871,203.86056449815825,247.51742741968724,243.54651453587917,256.78621346609935,270.36978535837943,220.60391465719644,222.82145087130658,325.83486839393515,323.90878895350863,386.3511204409909,383.2034170472777,446.493082021738,440.6481512490805,0.0
65,197.5390364783151,191.66502348169104,191.69011257221172,197.96615428429146,199.87737710135323,236.52475272835076,232.1484817901215,245.61216688156128,248.32560739888774,204.05895210241343,211.4574366730529,319.28522397326185,326.2421017931653,385.7190008287306,375.1701214034836,445.3258644698502,440.7361988216252,0.0
66,188.95047725330699,183.71113404360685,183.45983717039033,189.90810629609342,189.38180388413465,227.72470858189968,228.48421119095443,228.04381615774972,234.25291963057086,191.50457047796868,195.5123696017575,313.4616563474977,314.80551078102803,378.07402161189486,376.72711907423934,446.4711744630492,442.9191349574498,0.0
67,185.68443117513286,179.57166345746487,177.09513207844327,184.34370042132093,182.2872478992908,219.72728960854667,217.11261518899497,218.48610528722986,229.62103330934204,172.85125603613915,179.21285634226612,306.7798322206968,307.0407833743405,380.1333144887701,374.4676208496094,445.63352134011006,442.75296362344324,0.0
68,176.18729949307132,172.03974136748872,169.45577571918437,177.49387258678289,175.86418540756424,216.3980466173841,209.66005310454926,202.60621514258446,211.23516082763672,162.2062658582415,162.12811735078887,307.0547474700135,305.74456162886185,378.1335166584362,374.17788810234566,443.68661380123785,443.447264225452,0.0
69,171.48737139516064,166.89024717157537,166.9368572482815,170.80433657262233,169.94675222619787,209.92280469621932,204.52197216083476,196.40955154617112,193.7359626076438,146.41465135054156,144.75475918162954,302.57399561498073,300.56563374903294,378.46828811199634,369.8608242877118,444.54677908761164,442.56924738202775,0.0
70,164.24681155712574,160.38005889545786,157.07477580223764,166.82471778176048,161.9539651003751,199.25441016160048,198.52279360882648,179.5073391441014,196.34006614189644,130.268819387857,133.80481680337485,290.53454143970043,293.54805066988064,375.6242658441717,369.2482339437906,445.3444908439339,443.0460725264116,0.0
71,161.09956195137718,153.4155536255279,152.30369452687054,161.22027490046116,157.63603835291676,191.43083745783025,190.4409229229023,173.64338589953138,175.17621008142248,122.97630634555568,112.95575248421012,288.2147158337878,304.0771098941952,372.94762846711393,374.4268755727,422.875875002378,443.9551352216052,0.0
72,152.30601730594387,150.90187528535918,143.49937567772804,156.56484055364288,151.35218543510933,190.88167978261973,190.35153104113294,159.0297882278244,165.07212244999874,107.89905307819318,106.47981566887397,297.05287181557,303.5756303861544,372.2944607177338,368.89538955688477,425.5871821812221,442.91893899595584,0.0
73,154.28728515451604,145.63033988259056,142.18535420801732,154.71981363791923,148.22253190077745,183.8203080041068,182.40367795275404,147.61685170755757,158.33835581990033,90.74877800879541,101.9842991519284,285.4519904991249,303.25443010206345,371.26629490047304,373.2563714857225,424.98020850838003,442.32871501476734,0.0
74,152.33257610766918,142.8243652442833,145.7403772775229,152.21302922979578,148.7764501695509,178.31208355395825,181.26023611465058,135.56226636217787,144.63893791297815,85.35594311008205,85.75220868494604,292.34763946471276,303.4247092705268,371.27689554784206,370.3253386361258,427.0011734405121,443.5492695399693,0.0
75,148.85084063046938,141.08945058847402,141.10026859927487,148.23571014404297,147.57034061481426,173.27310160847455,177.42661147922664,134.3740655477945,137.2494878025798,83.608846738741,79.89855729140244,289.9986506251546,286.7428617601271,369.10707879995374,368.8653786894563,443.38374962744774,441.5657894332688,0.0
76,147.83198532500825,139.7695342224914,138.76137553871453,146.36857030298802,145.77314832613067,173.44903289497674,172.3965390936121,132.89260066639292,123.91054507664272,80.45932418030579,67.4869421426352,282.8003746627213,286.2496427313074,367.0189713069371,369.38507994119226,439.8471007904449,441.6513463552896,0.0
77,147.47333967530884,139.84526899263457,139.1695265460324,147.24645171227394,145.79586113273322,171.28773211194323,168.78135918951654,127.6335198538644,122.92377930182916,73.76518457586116,62.33327590645134,287.54326581335687,287.3927851094828,368.63374551550135,371.3728805641075,441.561710357666,442.24509563693755,0.0
