,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,length
64,441.806792079251,450.3669237700827,433.30825090054066,464.3588723895454,422.91259584242664,475.9916604256028,411.436747626068,526.5526663566238,366.00933757969034,535.2198004758021,349.2538882931487,471.495103991935,430.7960540295356,490.37675696000304,405.926768060602,495.2234070368366,405.3468903177383,0.0
65,441.24893664605196,448.0778061298524,431.49272663632263,464.8642312399877,422.7287891042179,476.40623548941306,416.0073172355301,529.8114267607147,364.7147399993035,540.7429905702951,345.0324583691261,471.0657835644386,430.9414331059222,484.8552989534602,403.96366929937085,495.279841203392,404.89795134999247,0.0
66,437.90101911479616,449.1923933326755,432.5303143165441,461.6394936276758,424.6005990423738,477.0895600000073,412.36171047896545,529.9126761948017,357.53524666909476,534.9105181984526,344.574912356055,470.645689149491,429.3282965423448,486.6858798929699,403.8655487105893,495.26985814631604,407.0350662843611,0.0
67,443.2480892277756,449.65012979720007,435.539410720077,463.52135396110003,426.4776457153139,481.4380581134496,407.6033135650771,532.482309780716,354.71655495630864,529.8241040256721,353.8576046177041,472.60961841509567,425.0852673829576,487.1238257307532,405.3116234698586,495.34735964453415,406.99597068208465,0.0
68,444.02552022267946,447.147202513016,437.6359120520582,464.56659370864486,426.2933029923007,479.77428471705537,415.17860446606846,535.4763589890184,354.8035300539649,526.1494901523902,353.65859849314813,470.90414061411707,424.96021695866807,485.99797468483007,404.7928615983847,494.74926522015465,407.57767063724697,0.0
69,444.4504786317097,446.74869168920645,432.7966618644182,463.85951480043593,425.78026554736834,478.9422999236063,414.1918605220619,532.5665981525121,351.8436267507023,523.6482714047935,358.72422012850575,474.2692025171878,428.3565282042278,487.15436190056766,405.6561147794681,494.2173315901282,406.39352512217914,0.0
70,442.07323910400027,449.8774050390915,436.710107811847,463.41444267737745,428.278311152692,475.60731306827086,414.4109953246889,537.9205503647962,347.69035668110956,519.073777900231,351.2503391849694,473.8959115469084,426.48258657016163,486.87117079214744,407.0539141764081,495.36274540123225,406.7290784770631,0.0
71,442.8601436983423,452.45122957725584,441.4730959661294,465.2922681607251,429.2388278910168,475.02628955586,412.38090118362857,533.3099111299103,348.00798209248467,519.8358986388345,358.76519983980313,474.2576312310274,423.6646559830052,487.11988270548443,408.1504037298738,495.8729410384066,406.6971673157736,0.0
72,448.965932950931,452.2480583474328,441.96782626510554,463.9709003329454,427.6994081131594,475.85068281834054,419.3072532438417,530.7291062058878,355.79222272444974,518.6656717240899,360.58401257995337,469.2095335100239,426.9538267229145,489.78346463298374,408.93210423825224,495.12437840273265,406.82498642806667,0.0
73,444.06225150619895,453.63372802734375,443.24524061818005,464.91732230335253,428.9968185084713,474.73594903591663,414.1446870574271,529.1778763973696,363.3973866160876,509.76514751099904,362.3892917037896,473.4251002500174,427.4248818656842,487.0356453474705,410.90781290499274,494.78144743467334,405.80614801324674,0.0
74,443.9795588455087,453.7100679417422,439.65396966126485,467.2214135089211,428.2653577331271,477.48157727948626,416.92553810697785,524.5188951421458,364.4892209918857,506.8583386720201,372.0692656971902,469.92862446347107,426.36738928784945,486.93982241943723,411.73506466098917,494.59236451102225,405.9682732138556,0.0
75,439.8921713751103,454.07833983604127,439.70464607227433,465.8912760718971,430.2755490171254,476.6353409357624,419.83534927708257,514.8421438594098,365.3851767280658,498.8131496208384,371.0176900379017,473.5043919918973,427.38771662492456,486.1977364935457,412.9415392485983,494.81132518660615,406.0855124078215,0.0
76,439.9814101243267,453.1065196339124,440.1659466997121,465.61298636766634,431.8618832796502,477.21656833325596,422.8956143746227,505.97181912517124,376.01603537753647,496.99256568217174,377.263355000058,471.45126274755063,429.59552781897173,486.86524843213107,413.4886355350489,493.7826465533003,406.49755412721,0.0
77,438.1954108092264,452.68126976614013,440.27143027771814,464.4315683894845,431.0835745076014,474.7491877925697,416.4938173109851,499.9904007932938,378.28931425868313,496.903928215401,384.2535735947948,471.0429810839989,425.1195928565106,487.4264816578926,415.55411113495285,494.2037238337841,406.526745233635,0.0
